case,truth,T,n,solver,knob,value,nullity,rule,certified,undecidable,floor_binding,gap,near_null,solve_s,spec1,spec2,spec3,spec4,spec5
neardeg-1e-3,2,Float32,108,ArpackSolver,tol,0.001,24,threshold,false,0,true,NaN,0,0.001,6.427e-12,1.449e-11,6.196e-11,6.387e-11,7.383e-11
neardeg-1e-3,2,Float32,108,ArpackSolver,tol,0.0001,24,threshold,false,0,true,NaN,0,0.001,6.427e-12,1.449e-11,6.196e-11,6.387e-11,7.383e-11
neardeg-1e-3,2,Float32,108,ArpackSolver,tol,1.0e-5,24,threshold,false,0,true,NaN,0,0.001,6.427e-12,1.449e-11,6.196e-11,6.387e-11,7.383e-11
neardeg-1e-3,2,Float32,108,ArpackSolver,tol,1.0e-6,24,threshold,false,0,true,NaN,0,0.001,6.427e-12,1.449e-11,6.196e-11,6.387e-11,7.383e-11
neardeg-1e-3,2,Float32,108,ArpackSolver,tol,1.0e-7,24,threshold,false,0,true,NaN,0,0.001,6.427e-12,1.449e-11,6.196e-11,6.387e-11,7.383e-11
neardeg-1e-3,2,Float32,108,ArpackSolver,tol,1.0e-8,24,threshold,false,0,true,NaN,0,0.001,6.427e-12,1.449e-11,6.196e-11,6.387e-11,7.383e-11
neardeg-1e-3,2,Float32,108,ArpackSolver,tol,1.0e-9,24,threshold,false,0,true,NaN,0,0.001,6.427e-12,1.449e-11,6.196e-11,6.387e-11,7.383e-11
neardeg-1e-3,2,Float32,108,KrylovSolver,c,1.0,22,threshold,false,0,true,1.302,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,c,2.0,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,c,3.0,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,c,5.0,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,c,10.0,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,c,20.0,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,c,30.0,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,c,100.0,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,c,300.0,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,c,1000.0,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,c,10000.0,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,tol,0.001,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,tol,0.0001,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,tol,1.0e-5,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,tol,1.0e-6,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,tol,1.0e-7,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,tol,1.0e-8,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float32,108,KrylovSolver,tol,1.0e-9,24,threshold,false,0,true,NaN,0,0.001,3.163e-09,3.656e-09,3.75e-09,3.842e-09,4.042e-09
neardeg-1e-3,2,Float16,108,SVDSolver,c,1.0,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,c,2.0,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,c,3.0,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,c,5.0,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,c,10.0,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,c,20.0,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,c,30.0,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,c,100.0,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,c,300.0,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,c,1000.0,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,c,10000.0,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,tol,0.001,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,tol,0.0001,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,tol,1.0e-5,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,tol,1.0e-6,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,tol,1.0e-7,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,tol,1.0e-8,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,SVDSolver,tol,1.0e-9,24,threshold,false,0,true,NaN,0,0.001,1.046e-08,2.054e-08,2.563e-08,3.968e-08,4.052e-08
neardeg-1e-3,2,Float16,108,GramSolver,c,1.0,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,c,2.0,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,c,3.0,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,c,5.0,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,c,10.0,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,c,20.0,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,c,30.0,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,c,100.0,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,c,300.0,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,c,1000.0,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,c,10000.0,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,tol,0.001,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,tol,0.0001,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,tol,1.0e-5,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,tol,1.0e-6,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,tol,1.0e-7,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,tol,1.0e-8,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,GramSolver,tol,1.0e-9,24,threshold,false,0,true,NaN,0,0.001,2.7e-09,3.033e-09,3.627e-09,4.045e-09,4.378e-09
neardeg-1e-3,2,Float16,108,ArpackSolver,c,1.0,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,c,2.0,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,c,3.0,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,c,5.0,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,c,10.0,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,c,20.0,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,c,30.0,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,c,100.0,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,c,300.0,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,c,1000.0,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,c,10000.0,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,tol,0.001,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,tol,0.0001,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,tol,1.0e-5,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,tol,1.0e-6,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,tol,1.0e-7,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,tol,1.0e-8,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,ArpackSolver,tol,1.0e-9,24,threshold,false,0,true,NaN,0,0.001,1.266e-16,2.018e-16,3.371e-16,4.013e-16,4.737e-16
neardeg-1e-3,2,Float16,108,KrylovSolver,c,1.0,23,threshold,false,1,true,1.284,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,c,2.0,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,c,3.0,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,c,5.0,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,c,10.0,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,c,20.0,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,c,30.0,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,c,100.0,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,c,300.0,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,c,1000.0,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,c,10000.0,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,tol,0.001,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,tol,0.0001,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,tol,1.0e-5,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,tol,1.0e-6,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,tol,1.0e-7,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,tol,1.0e-8,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-3,2,Float16,108,KrylovSolver,tol,1.0e-9,24,threshold,false,0,true,NaN,0,0.001,3.823e-09,4.604e-09,4.954e-09,5.169e-09,5.447e-09
neardeg-1e-8,-1,Float64,108,SVDSolver,c,1.0,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,c,2.0,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,c,3.0,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,c,5.0,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,c,10.0,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,c,20.0,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,c,30.0,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,c,100.0,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,c,300.0,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,c,1000.0,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,c,10000.0,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,tol,0.001,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,tol,0.0001,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,tol,1.0e-5,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,tol,1.0e-6,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,tol,1.0e-7,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,tol,1.0e-8,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,SVDSolver,tol,1.0e-9,24,threshold,false,0,true,NaN,0,0.001,2.107e-17,3.947e-17,4.693e-17,6.793e-17,6.793e-17
neardeg-1e-8,-1,Float64,108,GramSolver,c,1.0,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,c,2.0,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,c,3.0,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,c,5.0,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,c,10.0,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,c,20.0,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,c,30.0,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,c,100.0,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,c,300.0,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,c,1000.0,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,c,10000.0,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,tol,0.001,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,tol,0.0001,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,tol,1.0e-5,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,tol,1.0e-6,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,tol,1.0e-7,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,tol,1.0e-8,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,GramSolver,tol,1.0e-9,24,threshold,false,0,true,NaN,0,0.001,1.122e-17,1.258e-17,1.328e-17,1.38e-17,1.471e-17
neardeg-1e-8,-1,Float64,108,ArpackSolver,c,1.0,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,c,2.0,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,c,3.0,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,c,5.0,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,c,10.0,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,c,20.0,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,c,30.0,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,c,100.0,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,c,300.0,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,c,1000.0,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,c,10000.0,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,tol,0.001,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,tol,0.0001,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,tol,1.0e-5,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,tol,1.0e-6,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,tol,1.0e-7,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,tol,1.0e-8,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,ArpackSolver,tol,1.0e-9,24,threshold,false,0,true,NaN,0,0.001,5.442e-22,5.548e-21,5.993e-21,6.505e-21,6.952e-21
neardeg-1e-8,-1,Float64,108,KrylovSolver,c,1.0,17,gap,true,0,false,632.5,0,0.002,2.091e-17,1.095e-16,6.095e-16,1.717e-15,1.723e-15
neardeg-1e-8,-1,Float64,108,KrylovSolver,c,2.0,17,gap,true,0,false,632.5,0,0.002,2.091e-17,1.095e-16,6.095e-16,1.717e-15,1.723e-15
neardeg-1e-8,-1,Float64,108,KrylovSolver,c,3.0,17,gap,true,0,false,632.5,0,0.002,2.091e-17,1.095e-16,6.095e-16,1.717e-15,1.723e-15
